994,2020-05-18,1991,1962
995,2019-08-09,635,1903
996,2019-09-27,2151,263
997,2019-10-17,2192,1793
998,2020-04-03,718,927
999,2019-12-11,1565,1249
1000,2019-10-22,1814,297
1001,2020-02-12,1231,1153
1002,2020-05-24,701,1388
1003,2020-03-21,904,1447
1004,2019-12-01,2209,923
1005,2019-10-16,654,1951
1006,2019-12-10,967,760
1007,2019-12-02,2154,1751
1008,2019-08-26,825,1733
1009,2019-08-14,2008,1323
1010,2019-09-01,1912,926
1011,2019-07-30,848,887
1012,2019-11-05,147,1321
1013,2020-03-10,1646,1354
1014,2019-10-03,817,1606
1015,2020-03-12,1552,1884
1016,2020-02-05,1989,642
1017,2020-04-07,335,1371
1018,2019-07-15,1042,490
1019,2020-01-28,2123,63
1020,2020-05-25,606,1689
1021,2019-06-18,123,1405
1022,2020-01-03,2250,1614
1023,2020-04-07,2167,902
1024,2019-12-24,1672,504
1025,2019-10-07,1132,1144
1026,2019-06-15,643,801
1027,2020-01-21,656,214
1028,2020-02-02,1320,336
1029,2019-11-10,264,501
1030,2020-01-20,2191,1019
1031,2019-06-03,2354,993
1032,2019-06-05,1534,1374
1033,2020-04-28,1544,1634
1034,2020-05-24,1541,883
1035,2019-07-07,1581,1549
1036,2019-11-14,1782,596
1037,2019-09-02,2435,1508
1038,2020-01-20,1332,296
1039,2020-02-23,854,1469
1040,2019-08-19,1165,1080
1041,2020-02-17,1990,914
1042,2019-06-10,1454,258
1043,2019-11-15,1371,1879
1044,2020-02-28,1582,285
1045,2019-07-31,546,775
1046,2020-01-18,1194,495
1047,2019-07-07,2054,1210
1048,2019-11-09,196,102
1049,2019-12-10,1769,1568
1050,2019-09-27,1081,696
1051,2020-04-16,2362,843
1052,2019-09-24,1082,1798
1053,2019-11-07,52,1607
1054,2019-07-06,2213,678
1055,2019-10-16,1669,1719
1056,2020-03-01,2128,829
1057,2019-12-24,780,257
1058,2020-04-08,2047,1301
1059,2020-02-09,341,1008
1060,2020-03-18,1958,346
1061,2020-03-29,2311,828
1062,2020-03-19,2469,1545
1063,2020-01-26,418,1142
1064,2019-08-28,2146,520
1065,2020-03-01,1422,1397
1066,2020-01-28,1056,1632
1067,2020-01-25,992,1328
1068,2020-04-26,183,341
1069,2019-09-08,2324,253
1070,2020-01-13,197,938
1071,2019-12-26,1615,1994
1072,2020-02-13,1423,1620
1073,2020-02-08,1566,1432
1074,2020-03-27,1654,228
1075,2020-04-01,997,1449
1076,2019-10-06,2075,107
1077,2019-07-27,1917,1905
1078,2020-03-31,283,1642
1079,2020-02-28,148,1758
1080,2019-12-13,2455,1326
1081,2020-04-06,2148,84
1082,2020-03-21,1155,346
1083,2019-08-01,1870,575
1084,2019-10-09,1058,1177
1085,2020-02-21,2293,400
1086,2020-01-01,106,861
1087,2020-03-08,856,1819
1088,2019-08-22,2077,1463
1089,2020-02-25,2413,375
1090,2019-10-05,1565,1192
1091,2019-12-28,2487,1770
1092,2020-03-12,1945,467
1093,2020-02-15,2174,1005
1094,2020-02-14,253,1499
1095,2020-02-01,345,79
1096,2019-11-28,2420,828
1097,2020-01-11,1547,73
1098,2019-08-04,2070,80
1099,2019-11-28,829,1943
1100,2020-05-03,2088,859
1101,2019-06-13,664,545
1102,2019-09-11,74,1967
1103,2019-08-05,2289,31
1104,2019-08-18,148,1202
1105,2020-01-05,930,871
1106,2019-05-28,865,1777
1107,2019-12-04,2421,1294
1108,2020-01-05,87,1633
1109,2019-09-08,1227,6
1110,2019-12-14,1110,148
1111,2019-11-14,754,572
1112,2020-04-22,2180,191
1113,2020-04-13,1252,1418
1114,2020-04-24,399,1971
1115,2019-12-08,1533,111
1116,2019-12-20,1176,1321
1117,2020-03-26,1643,1465
1118,2019-11-14,1023,1895
1119,2020-02-24,966,226
1120,2020-01-25,128,1592
1121,2020-03-31,181,531
1122,2019-09-22,142,322
1123,2020-01-15,1911,1996
1124,2019-09-11,710,686
1125,2019-07-24,2197,607
1126,2020-01-06,983,608
1127,2019-10-17,1070,883
1128,2019-08-02,1593,996
1129,2019-12-06,108,1267
1130,2020-04-04,1044,1392
1131,2020-05-14,2186,967
1132,2019-11-19,1472,440
1133,2019-08-08,2438,708
1134,2020-03-04,2275,1419
1135,2020-02-16,1077,662
1136,2020-05-26,129,1762
1137,2019-12-18,812,594
1138,2019-05-30,182,86
1139,2019-12-27,93,57
1140,2020-02-26,2154,155
1141,2020-02-13,2334,24
1142,2019-10-30,1296,708
1143,2019-08-07,513,306
1144,2019-09-24,580,1331
1145,2019-11-16,2124,1020
1146,2019-10-05,2407,1838
1147,2019-11-29,444,1498
1148,2020-05-17,2062,1554
1149,2020-02-09,850,820
1150,2020-05-22,1869,505
1151,2020-02-26,2441,616
1152,2019-07-03,1015,256
1153,2019-06-08,348,662
1154,2019-08-28,1002,453
1155,2020-01-05,152,1244
1156,2019-06-15,2189,1854
1157,2020-03-12,259,380
1158,2019-09-13,1886,1191
1159,2019-11-19,2393,577
1160,2020-01-18,2461,1673
1161,2019-08-13,1363,144
1162,2019-10-16,1336,1010
1163,2020-02-21,1857,1822
1164,2019-10-01,1436,1817
1165,2020-03-13,2411,631
1166,2020-02-25,1047,984
1167,2020-05-11,1398,434
1168,2020-04-15,1299,417
1169,2019-06-07,925,1416
1170,2019-09-06,1622,1179
1171,2019-08-14,995,1352
1172,2020-03-10,2125,1655
1173,2020-01-22,1316,242
1174,2019-10-20,178,1267
1175,2019-07-06,2487,1124
1176,2020-03-08,46,1597
1177,2020-05-04,1168,549
1178,2019-07-02,384,1441
1179,2020-05-12,194,762
1180,2020-04-03,410,337
1181,2019-07-01,335,1201
1182,2019-12-03,2086,1476
1183,2020-01-09,152,613
1184,2020-01-06,2203,781
1185,2020-03-28,827,1798
1186,2019-10-24,1300,956
1187,2020-03-03,1608,1338
1188,2019-09-22,2295,6
1189,2019-10-22,1551,221
1190,2020-05-09,1921,1936
1191,2019-10-07,1007,1683
1192,2020-05-26,2208,1302
1193,2019-12-14,1473,1897
1194,2020-03-01,1822,796
1195,2019-08-15,2328,890
1196,2020-01-09,65,622
1197,2019-08-09,295,1061
1198,2019-08-12,1858,881
1199,2020-02-01,716,192
1200,2019-08-01,2199,22
1201,2020-03-23,2479,1669
1202,2020-01-13,1430,1457
1203,2019-06-18,1842,1089
1204,2020-05-23,1353,324
1205,2020-03-22,2432,1888
1206,2019-07-26,1465,910
1207,2019-10-06,770,809
1208,2019-12-04,1171,1515
1209,2019-06-30,2318,1155
1210,2019-12-10,1753,272
1211,2019-10-13,192,762
1212,2019-12-23,1735,585
1213,2020-04-02,639,1378
1214,2019-09-20,433,1102
1215,2019-09-14,874,436
1216,2019-11-04,2472,1700
1217,2019-07-02,1326,1966
1218,2019-10-15,1696,174
1219,2019-06-22,1225,1381
1220,2019-10-19,119,1008
1221,2019-07-18,1982,507
1222,2019-06-02,40,1426
1223,2020-02-11,181,956
1224,2019-06-10,957,148
1225,2019-08-16,2291,1117
1226,2019-10-05,345,778
1227,2019-12-09,1427,1357
1228,2020-05-06,511,1748
1229,2020-04-08,373,931
1230,2019-12-17,1660,1792
1231,2019-09-06,92,1538
1232,2019-07-03,2330,1354
1233,2019-08-28,1145,1739
1234,2019-06-05,1042,1446
1235,2019-11-13,772,238
1236,2019-05-27,159,326
1237,2020-01-27,2184,1498
1238,2019-10-13,1145,1112
1239,2020-02-08,822,1254
1240,2019-07-07,1490,17
1241,2020-02-24,3,1698
1242,2019-12-30,1056,1223
1243,2019-06-22,2430,665
1244,2020-01-25,2004,1934
1245,2019-06-05,1917,947
1246,2020-02-02,1561,1412
1247,2019-08-22,529,884
1248,2020-01-29,351,1806
1249,2019-12-31,465,279
1250,2020-05-21,1228,1256
1251,2019-09-10,2177,1267
1252,2019-08-09,1359,609
1253,2019-07-17,56,1460
1254,2020-05-02,428,1097
1255,2019-07-07,1264,586
1256,2020-01-25,2356,479
1257,2019-09-15,28,354
1258,2019-09-02,1531,16
1259,2019-08-27,1525,1930
1260,2019-06-05,2239,1192
1261,2019-12-10,747,711
1262,2020-04-18,1062,1021
1263,2019-06-05,429,1732
1264,2020-01-31,1423,982
1265,2020-01-20,2449,1618
1266,2020-04-13,2493,1538
1267,2019-11-07,788,1933
1268,2020-04-08,2091,486
1269,2019-06-28,1131,426
1270,2019-10-19,909,1592
1271,2019-11-19,774,901
1272,2020-03-29,2408,373
1273,2019-08-07,1838,310
1274,2020-03-04,1243,702
1275,2019-10-11,841,472
1276,2020-04-06,2407,1841
1277,2019-10-27,1502,1852
1278,2019-07-31,239,1060
1279,2020-03-21,1673,1805
1280,2019-11-25,2250,1906
1281,2019-06-29,1875,1923
1282,2019-06-09,1782,1579
1283,2020-02-08,1894,536
1284,2019-09-15,190,956
1285,2019-11-05,1511,1613
1286,2020-03-05,2154,204
1287,2019-11-02,2219,1384
1288,2020-01-29,679,1134
1289,2019-11-24,2317,1368
1290,2019-10-04,1530,1748
1291,2019-11-21,66,906
1292,2019-11-05,168,724
1293,2019-09-22,1496,292
1294,2020-02-13,254,478
1295,2019-08-26,408,1644
1296,2019-08-13,266,1438
1297,2020-02-08,215,278
1298,2019-08-13,41,1984
1299,2020-04-22,2145,1084
1300,2019-09-06,2497,1269
1301,2019-12-17,431,617
1302,2019-11-02,887,644
1303,2019-09-07,1809,187
1304,2019-06-05,1292,206
1305,2019-11-10,2291,1329
1306,2019-12-11,258,665
1307,2019-10-26,772,1887
1308,2020-05-16,1582,1870
1309,2019-08-21,1871,1829
1310,2020-02-05,217,1402
1311,2020-05-22,1495,255
1312,2019-06-07,2158,1940
1313,2020-04-26,2272,82
1314,2020-01-02,1254,37
1315,2019-07-09,2190,1157
1316,2019-12-19,653,1666
1317,2020-03-16,1588,197
1318,2019-07-05,1673,1821
1319,2020-04-05,206,313
1320,2020-03-24,1389,540
1321,2019-09-29,941,1044
1322,2019-06-17,1816,1129
1323,2020-04-08,884,978
1324,2020-02-22,2443,1350
1325,2020-01-28,2053,756
1326,2019-06-26,451,170
1327,2020-04-10,1478,1717
1328,2019-11-02,1030,429
1329,2019-05-28,1514,1297
1330,2019-11-26,1161,234
1331,2019-08-21,2158,804
1332,2019-06-25,1396,1101
1333,2020-04-11,765,980
1334,2019-08-10,1806,357
1335,2019-05-31,2478,1166
1336,2019-09-06,1352,1164
1337,2020-01-19,2025,1155
1338,2020-02-18,238,849
1339,2020-01-23,1586,35
1340,2020-02-04,1234,289
1341,2019-07-28,1545,247
1342,2019-06-24,1909,1870
1343,2020-03-25,2138,198
1344,2019-06-30,1628,139
1345,2019-08-30,1335,115
1346,2020-04-26,1291,356
1347,2019-06-25,1985,981
1348,2020-03-16,977,1198
1349,2019-05-28,75,1302
1350,2019-07-23,501,1833
1351,2019-12-26,1406,1300
1352,2020-01-29,2363,1807
1353,2019-08-27,852,1639
1354,2019-06-27,1734,1459
1355,2019-06-16,1879,452
1356,2019-08-01,647,41
1357,2019-08-24,1643,1831
1358,2019-11-20,985,1416
1359,2020-02-19,1058,1134
1360,2019-12-13,1026,565
1361,2019-08-03,613,1478
1362,2020-04-19,1307,120
1363,2020-02-17,2074,591
1364,2020-04-11,1172,1461
1365,2020-03-25,701,93
1366,2019-10-02,2092,223
1367,2019-07-19,2028,973
1368,2019-09-09,644,1395
1369,2019-08-31,2040,313
1370,2020-05-09,2278,1892
1371,2020-05-01,1259,559
1372,2019-07-11,1623,1653
1373,2020-05-19,941,1412
1374,2019-05-31,1467,1796
1375,2019-07-27,288,1704
1376,2019-06-05,971,267
1377,2020-02-14,1287,1832
1378,2020-03-06,1679,1740
1379,2019-12-07,1019,1042
1380,2020-02-06,2200,760
1381,2019-11-01,52,983
1382,2020-03-01,820,387
1383,2019-10-08,2183,882
1384,2020-03-27,1024,1634
1385,2019-09-12,284,1
1386,2020-04-13,1406,682
1387,2020-05-20,438,1456
1388,2019-06-23,692,954
1389,2020-04-30,943,69
1390,2019-08-05,1958,999
1391,2019-07-07,857,951
1392,2019-08-03,673,89
1393,2020-01-18,1369,641
1394,2019-06-19,343,57
1395,2020-04-27,2271,1499
1396,2019-12-28,466,1991
1397,2019-05-27,822,847
1398,2020-03-29,382,568
1399,2020-04-10,1659,934
1400,2020-05-14,290,908
1401,2019-06-19,1242,1537
1402,2020-02-10,500,8
1403,2019-06-27,1291,1358
1404,2020-05-01,2215,247
1405,2019-07-24,1085,12
1406,2019-10-13,2040,1570
1407,2019-08-04,1685,1453
1408,2019-11-13,1370,1429
1409,2019-08-23,23,866
1410,2019-12-19,334,1430
1411,2020-05-14,1052,359
1412,2019-10-19,806,492
1413,2019-06-21,1489,452
1414,2019-09-11,2060,306
1415,2019-11-18,1442,1569
1416,2019-08-10,835,1173
1417,2020-05-22,17,747
1418,2020-05-01,1587,1839
1419,2019-06-29,31,1111
1420,2019-12-24,2220,1200
1421,2019-08-09,682,1563
1422,2019-06-20,867,246
1423,2019-12-22,665,31
1424,2019-10-03,1629,965
1425,2019-10-21,2492,1181
1426,2020-05-15,1542,266
1427,2020-02-16,760,59
1428,2020-01-09,173,1759
1429,2019-09-08,143,508
1430,2019-11-17,1919,1669
1431,2019-11-01,903,1270
1432,2020-03-23,2091,1320
1433,2019-06-13,1461,802
1434,2019-11-28,2104,261
1435,2020-02-22,1581,1796
1436,2019-10-16,2238,1479
1437,2019-09-24,10,1454
1438,2020-05-14,1620,1165
1439,2019-12-25,651,88
1440,2020-01-01,1780,89
1441,2019-06-16,843,1737
1442,2019-08-04,897,1234
1443,2019-10-04,1599,209
1444,2019-06-29,2,200
1445,2020-05-16,101,478
1446,2019-06-20,2111,1184
1447,2020-04-09,793,158
1448,2020-02-10,1687,85
1449,2020-04-15,1249,998
1450,2020-04-03,2195,1127
1451,2019-11-06,229,140
1452,2019-09-24,657,1579
1453,2020-01-18,2084,729
1454,2019-12-25,1681,785
1455,2019-05-29,2111,688
1456,2020-02-09,1681,1683
1457,2020-04-12,1463,134
1458,2019-10-30,159,1957
1459,2019-06-23,1645,1642
1460,2019-07-04,1613,821
1461,2020-03-18,692,1967
1462,2019-08-19,910,1976
1463,2020-05-19,157,1375
1464,2020-03-21,2033,1441
1465,2019-08-15,582,1318
1466,2019-12-24,2328,543
1467,2020-04-05,1156,164
1468,2020-02-01,1303,1517
1469,2020-02-13,1501,1787
1470,2020-04-27,1324,48
1471,2020-04-03,1029,281
1472,2019-06-04,513,1616
1473,2019-12-26,410,335
1474,2019-05-28,1025,1052
1475,2019-12-18,1390,358
1476,2019-10-13,401,380
1477,2019-08-01,2097,1107
1478,2020-01-01,2431,271
1479,2019-12-31,1870,1098
1480,2019-10-01,812,182
1481,2020-01-11,1811,716
1482,2019-06-17,581,1970
1483,2019-06-23,1656,1793
1484,2019-06-06,1798,1889
1485,2020-02-05,2237,817
1486,2019-12-03,578,470
1487,2019-07-16,704,1933
1488,2019-12-18,2406,994
1489,2019-11-17,1456,1364
1490,2019-12-27,2425,1538
1491,2019-05-27,1664,1984
1492,2020-01-26,1002,1049
1493,2019-09-15,1216,658
1494,2019-08-12,1401,740
1495,2019-11-04,891,140
1496,2019-08-16,45,1584
1497,2020-04-20,119,1171
1498,2020-05-23,740,600
1499,2019-10-16,59,1081
1500,2019-11-03,41,642
1501,2019-10-25,422,1348
1502,2019-07-14,1090,206
1503,2020-03-06,478,759
1504,2020-02-05,1256,1397
1505,2020-02-26,2016,1432
1506,2020-03-11,86,1179
1507,2019-09-18,1642,209
1508,2019-09-13,998,1116
1509,2019-06-10,588,1252
1510,2020-05-13,1688,1886
1511,2019-10-26,1206,1180
1512,2020-04-27,2424,1348
1513,2020-05-17,1062,1554
1514,2019-09-24,1752,901
1515,2019-11-21,1025,787
1516,2019-07-13,1537,737
1517,2019-11-03,1604,1536
1518,2019-10-26,2453,1956
1519,2019-10-06,1128,1779
1520,2020-02-15,219,1604
1521,2020-01-01,1777,1695
1522,2020-01-08,1869,1515
1523,2019-08-20,1511,85
1524,2019-11-10,683,643
1525,2020-05-14,199,197
1526,2019-10-28,2059,1921
1527,2019-06-16,56,970
1528,2020-01-28,2061,685
1529,2020-05-21,2300,22
1530,2019-12-04,1398,305
1531,2019-07-01,1339,90
1532,2020-05-14,961,76
1533,2019-06-11,697,1739
1534,2019-11-30,2224,342
1535,2019-10-30,1550,759
1536,2019-08-06,2181,71
1537,2019-12-28,2429,1313
1538,2020-01-12,210,1115
1539,2019-08-04,176,1208
1540,2019-07-26,1489,825
1541,2019-05-31,2372,1674
1542,2019-09-24,1669,1098
1543,2019-09-12,877,1411
1544,2019-08-20,1614,291
1545,2020-05-08,1488,1997
1546,2020-01-20,1989,1432
1547,2020-03-28,1774,1594
1548,2020-02-01,1027,1517
1549,2020-05-10,1842,361
1550,2020-04-29,430,787
1551,2019-06-21,34,279
1552,2019-11-19,1151,1089
1553,2019-08-18,1231,771
1554,2019-12-01,1592,1730
1555,2019-12-16,1335,667
1556,2019-12-08,1449,633
1557,2020-02-19,2123,1449
1558,2019-08-29,1083,274
1559,2019-08-25,759,752
1560,2020-03-25,2356,261
1561,2019-07-06,414,49
1562,2019-09-06,1612,930
1563,2020-05-07,1216,560
1564,2019-07-06,853,47
1565,2020-03-18,7,1798
1566,2019-06-14,1301,1085
1567,2019-05-30,1673,1844
1568,2019-09-26,337,1595
1569,2019-11-22,1418,72
1570,2020-04-11,2414,313
1571,2020-04-27,1625,38
1572,2019-07-22,334,982
1573,2020-03-31,67,1421
1574,2020-02-21,834,1661
1575,2020-01-12,1470,67
1576,2020-05-10,1080,1933
1577,2020-03-05,365,222
1578,2019-06-11,654,1370
1579,2019-07-10,116,1223
1580,2020-04-30,1250,858
1581,2019-07-15,20,483
1582,2020-02-23,1316,1623
1583,2020-01-15,493,1843
1584,2019-08-06,1758,1265
1585,2019-06-26,2325,1026
1586,2019-06-28,1674,160
1587,2019-07-08,950,1865
1588,2020-02-11,1178,1684
1589,2020-01-24,1491,1653
1590,2019-12-19,412,231
1591,2019-07-12,1253,962
1592,2020-01-16,428,1474
1593,2019-08-24,1041,1054
1594,2020-02-09,663,1094
1595,2020-05-15,1121,1634
1596,2019-10-08,1144,302
1597,2019-12-14,489,62
1598,2020-02-03,1608,561
1599,2019-10-20,1218,510
1600,2019-09-16,1068,1496
1601,2019-07-14,1860,1831
1602,2019-08-27,2072,566
1603,2019-06-08,1437,1964
1604,2019-05-31,1644,1826
1605,2020-01-15,1981,1935
1606,2019-12-27,2279,1103
1607,2019-12-12,767,1448
1608,2020-04-28,21,144
1609,2020-02-18,2035,1442
1610,2019-08-08,982,109
1611,2020-05-08,533,801
1612,2019-07-27,2068,310
1613,2020-02-12,1669,1628
1614,2019-07-23,341,1447
1615,2019-07-08,1075,1930
1616,2019-12-06,76,1155
1617,2019-09-01,848,1691
1618,2019-09-22,1609,1837
1619,2019-11-30,1396,1587
1620,2020-02-18,211,1756
1621,2019-12-19,1823,999
1622,2020-04-04,2064,1811
1623,2019-06-08,661,967
1624,2020-02-19,681,874
1625,2020-04-06,2165,271
1626,2019-08-19,1842,1218
1627,2019-07-21,2189,1660
1628,2020-01-15,319,1961
1629,2019-09-21,1781,1359
1630,2020-01-05,1609,298
1631,2020-01-31,1820,822
1632,2020-05-07,1363,227
1633,2020-05-02,272,1494
1634,2019-09-16,2374,998
1635,2020-04-17,1682,234
1636,2019-07-12,2489,1842
1637,2019-06-19,2041,527
1638,2020-01-29,147,1973
1639,2019-09-21,166,1828
1640,2019-11-07,1801,1121
1641,2020-02-06,1955,57
1642,2019-07-24,1124,902
1643,2019-11-17,2329,1464
1644,2020-02-13,1894,83
1645,2020-05-10,896,1615
1646,2019-07-17,2193,31
1647,2019-08-19,2259,693
1648,2019-07-23,1390,1949
1649,2020-04-25,1841,527
1650,2019-09-13,1,45
1651,2019-12-03,1749,493
1652,2020-04-18,2088,1733
1653,2019-07-18,1061,505
1654,2019-09-25,247,1974
1655,2019-12-24,355,1525
1656,2020-03-11,794,1167
1657,2019-10-10,1759,234
1658,2019-06-17,2489,362
1659,2019-07-16,658,1186
1660,2019-09-04,690,1179
1661,2019-09-20,1818,353
1662,2020-04-25,1529,680
1663,2019-12-02,1412,1166
1664,2019-10-31,2332,1979
1665,2020-05-21,1408,1703
1666,2019-08-16,1024,1632
1667,2019-09-25,1235,869
1668,2020-03-17,855,1864
1669,2019-10-25,788,1473
1670,2020-01-11,2300,743
1671,2020-02-14,1100,569
1672,2020-03-13,848,7
1673,2020-05-06,1246,846
1674,2020-02-19,1897,1673
1675,2019-11-23,312,383
1676,2020-03-14,2464,1925
1677,2020-04-12,1773,1710
1678,2019-05-29,1773,1106
1679,2020-05-11,2413,596
1680,2020-05-09,2031,1197
1681,2020-03-02,2042,284
1682,2019-10-04,353,1692
1683,2020-04-07,136,1332
1684,2019-09-06,1564,1424
1685,2020-03-07,2450,981
1686,2020-04-17,1935,1376
1687,2019-10-23,331,1231
1688,2019-10-20,2168,1867
1689,2019-11-01,2405,1692
1690,2019-09-16,1812,1452
1691,2019-12-20,509,652
1692,2020-01-30,1685,1718
1693,2020-02-06,2480,875
1694,2020-04-22,201,959
1695,2019-08-30,1231,452
1696,2019-06-26,107,1873
1697,2019-08-13,1177,1062
1698,2020-03-02,860,248
1699,2020-03-17,102,1747
1700,2019-08-17,957,513
1701,2019-12-29,1232,519
1702,2019-06-07,2222,1066
1703,2020-04-26,2216,384
1704,2019-12-24,1397,1856
1705,2019-06-10,2169,459
1706,2019-08-13,2373,1451
1707,2020-05-25,1905,1622
1708,2019-09-29,2221,444
1709,2019-09-11,1275,974
1710,2019-07-08,2473,1724
1711,2019-11-10,162,525
1712,2019-10-17,121,209
1713,2020-05-05,1530,431
1714,2019-08-16,1966,127
1715,2019-06-05,1352,1995
1716,2019-09-21,1241,659
1717,2019-08-21,1159,1570
1718,2020-03-23,2417,1302
1719,2020-01-10,1108,278
1720,2019-07-03,122,664
1721,2019-07-07,1494,536
1722,2020-04-13,1448,764
1723,2020-02-21,4,126
1724,2019-09-16,350,219
1725,2020-03-11,2260,1925
1726,2019-08-27,1764,772
1727,2019-12-03,1823,1379
1728,2020-02-18,1403,1147
1729,2019-11-18,439,1712
1730,2020-02-15,815,553
1731,2020-03-26,328,1604
1732,2020-01-21,137,1428
1733,2020-05-12,970,1628
1734,2019-09-22,922,1420
1735,2019-12-15,759,1298
1736,2019-09-29,1431,1179
1737,2019-11-26,1965,939
1738,2019-05-29,2365,1938
1739,2020-02-16,348,1586
1740,2020-03-30,2247,285
1741,2019-10-01,1315,1934
1742,2019-06-14,1446,1004
1743,2019-11-05,841,856
1744,2019-12-10,2238,1723
1745,2019-10-06,1435,315
1746,2019-07-20,1943,725
1747,2019-06-17,666,1355
1748,2020-04-21,1774,637
1749,2019-09-07,1174,1546
1750,2019-07-01,845,1267
1751,2020-01-14,2260,933
1752,2020-04-29,650,1304
1753,2020-04-02,1736,1643
1754,2020-02-26,657,968
1755,2019-06-24,1932,879
1756,2020-01-31,95,288
1757,2019-06-24,1255,1486
1758,2019-06-03,2079,138
1759,2019-08-07,2065,1649
1760,2020-01-07,1522,1584
1761,2019-07-13,1625,1898
1762,2020-01-29,874,1644
1763,2020-04-15,1109,1316
1764,2020-03-17,449,264
1765,2020-01-05,2417,939
1766,2019-12-09,2428,1472
1767,2020-01-09,782,109
1768,2019-10-04,2004,1543
1769,2019-12-30,69,141
1770,2020-01-09,2093,297
1771,2019-09-04,828,450
1772,2019-08-18,911,226
1773,2019-07-17,58,649
1774,2019-07-01,1173,1301
1775,2020-01-11,1730,804
1776,2019-09-07,634,1753
1777,2020-02-09,1572,373
1778,2019-11-25,497,172
1779,2019-05-28,2439,1405
1780,2020-04-28,184,1461
1781,2020-05-26,1342,121
1782,2019-06-30,841,1610
1783,2019-12-04,1553,1419
1784,2019-08-22,798,556
1785,2020-04-19,872,565
1786,2020-01-07,6,1889
1787,2019-09-07,1313,1937
1788,2020-05-25,1362,1043
1789,2020-03-29,2341,607
1790,2020-03-20,1132,1946
1791,2020-02-01,488,591
1792,2019-06-30,2087,929
1793,2019-06-18,542,146
1794,2020-04-01,290,1368
1795,2019-10-01,884,87
1796,2019-09-03,1389,669
1797,2020-03-10,1355,1085
1798,2020-04-03,154,1483
1799,2019-08-02,651,372
1800,2019-06-08,2491,1786
1801,2019-08-20,290,24
1802,2019-06-06,135,471
1803,2020-01-13,1278,1607
1804,2020-03-25,1314,252
1805,2019-10-21,573,634
1806,2019-12-28,686,1559
1807,2020-05-03,1753,124
1808,2020-03-05,1536,190
1809,2019-08-19,1360,1614
1810,2019-08-25,1873,463
1811,2019-12-06,892,310
1812,2019-09-28,862,1135
1813,2020-02-05,2461,768
1814,2020-05-09,2109,368
1815,2019-11-20,1299,490
1816,2019-08-15,1109,1451
1817,2020-01-25,2435,375
1818,2019-10-25,437,587
1819,2019-12-12,998,982
1820,2020-02-02,2403,395
1821,2019-09-01,972,764
1822,2020-03-13,1602,770
1823,2019-07-08,2054,1223
1824,2020-04-13,203,197
1825,2020-03-18,2283,903
1826,2020-02-29,298,82
1827,2019-10-23,747,1406
1828,2019-12-23,2043,1279
1829,2020-02-12,1877,1876
1830,2019-08-17,479,812
1831,2020-03-17,2477,837
1832,2019-11-10,1018,434
1833,2019-09-05,2273,209
1834,2019-06-09,1571,938
1835,2019-10-17,2274,349
1836,2020-05-03,1931,399
1837,2019-07-22,2163,561
1838,2019-08-10,1257,874
1839,2020-05-18,1464,457
1840,2019-06-01,242,345
1841,2019-11-05,2103,773
1842,2020-01-19,1363,251
1843,2019-10-27,1173,1983
1844,2019-06-28,734,1669
1845,2020-02-22,2210,1693
1846,2019-07-22,196,1088
1847,2020-01-15,1783,1597
1848,2019-08-28,1852,1310
1849,2020-02-07,394,921
1850,2019-08-23,52,1966
1851,2019-12-25,987,1995
1852,2020-03-18,1677,1955
1853,2019-09-21,2323,1979
1854,2020-02-22,650,1907
1855,2020-03-31,1487,1710
1856,2019-12-07,1352,508
1857,2019-09-21,1618,1246
1858,2019-10-06,2490,1420
1859,2020-02-25,81,116
1860,2019-10-03,185,1837
1861,2019-10-11,1437,892
1862,2019-09-09,1331,259
1863,2019-06-06,81,1076
1864,2019-08-27,40,610
1865,2019-06-26,1690,1092
1866,2019-12-09,431,975
1867,2019-06-23,2197,677
1868,2019-07-23,2126,1850
1869,2020-04-12,1801,1605
1870,2020-05-19,528,1539
1871,2020-02-23,149,1187
1872,2019-12-30,1574,24
1873,2020-02-16,1866,177
1874,2019-12-07,1211,135
1875,2020-01-07,153,840
1876,2020-04-26,425,424
1877,2019-06-17,2294,661
1878,2019-08-06,2413,267
1879,2020-03-23,2270,135
1880,2020-02-11,2124,1349
1881,2020-02-01,2331,1494
1882,2019-09-06,344,1874
1883,2020-03-08,1470,582
1884,2019-09-03,730,1471
1885,2019-07-05,2445,1245
1886,2020-05-17,31,1851
1887,2020-01-11,1784,202
1888,2019-09-17,1451,1062
1889,2020-04-24,494,583
1890,2020-02-14,2409,1658
1891,2020-01-02,1251,109
1892,2020-01-29,1043,1418
1893,2019-12-30,1029,248
1894,2019-10-31,1491,1807
1895,2019-08-18,84,1752
1896,2019-08-31,2269,1500
1897,2019-11-26,629,1400
1898,2019-07-27,2303,1962
1899,2020-04-25,1393,42
1900,2020-03-30,404,841
1901,2020-04-11,809,825
1902,2020-05-14,1615,458
1903,2019-06-15,2304,1064
1904,2019-10-29,2216,1163
1905,2020-05-10,815,214
1906,2019-08-20,1928,923
1907,2019-06-12,1264,649
1908,2019-06-02,1910,1722
1909,2020-05-12,1931,556
1910,2020-02-26,1085,566
1911,2020-02-24,457,651
1912,2019-06-11,1393,277
1913,2019-08-26,1543,1026
1914,2020-01-21,1774,571
1915,2019-12-14,84,1502
1916,2019-08-17,1424,1930
1917,2020-03-31,884,665
1918,2020-03-08,617,1239
